time,symbol,fundingRate,exchange
2023-06-13 16:00:00.000,SOLUSDT,-1.734e-05,Binance
2023-06-13 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-14 00:00:00.000,SOLUSDT,-6.216e-05,Binance
2023-06-14 00:00:00.000,SOLUSDT,2.374e-05,Bybit
2023-06-14 08:00:00.000,SOLUSDT,-9.959e-05,Binance
2023-06-14 08:00:00.000,SOLUSDT,1.066e-05,Bybit
2023-06-14 16:00:00.000,SOLUSDT,-3.849e-05,Binance
2023-06-14 16:00:00.000,SOLUSDT,6.69e-05,Bybit
2023-06-15 00:00:00.000,SOLUSDT,9e-06,Bybit
2023-06-15 00:00:00.000,SOLUSDT,-3.913e-05,Binance
2023-06-15 08:00:00.000,SOLUSDT,-0.00013097,Bybit
2023-06-15 08:00:00.000,SOLUSDT,-0.0001096,Binance
2023-06-15 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-15 16:00:00.000,SOLUSDT,0.0001,Binance
2023-06-16 00:00:00.000,SOLUSDT,3.114e-05,Bybit
2023-06-16 00:00:00.000,SOLUSDT,2.986e-05,Binance
2023-06-16 08:00:00.000,SOLUSDT,3.481e-05,Binance
2023-06-16 08:00:00.000,SOLUSDT,2.767e-05,Bybit
2023-06-16 16:00:00.000,SOLUSDT,-4.6e-06,Binance
2023-06-16 16:00:00.000,SOLUSDT,2.177e-05,Bybit
2023-06-17 00:00:00.000,SOLUSDT,-3.146e-05,Binance
2023-06-17 00:00:00.000,SOLUSDT,-0.00014447,Bybit
2023-06-17 08:00:00.000,SOLUSDT,-2.27e-05,Bybit
2023-06-17 08:00:00.000,SOLUSDT,5.237e-05,Binance
2023-06-17 16:00:00.000,SOLUSDT,5.613e-05,Bybit
2023-06-17 16:00:00.000,SOLUSDT,6.248e-05,Binance
2023-06-18 00:00:00.000,SOLUSDT,-2.892e-05,Binance
2023-06-18 00:00:00.000,SOLUSDT,4.023e-05,Bybit
2023-06-18 08:00:00.000,SOLUSDT,-1.246e-05,Bybit
2023-06-18 08:00:00.000,SOLUSDT,-5.493e-05,Binance
2023-06-18 16:00:00.000,SOLUSDT,-1.03e-06,Binance
2023-06-18 16:00:00.000,SOLUSDT,-4.102e-05,Bybit
2023-06-19 00:00:00.000,SOLUSDT,-6.35e-05,Binance
2023-06-19 00:00:00.000,SOLUSDT,-3.925e-05,Bybit
2023-06-19 08:00:00.000,SOLUSDT,-5.495e-05,Bybit
2023-06-19 08:00:00.000,SOLUSDT,-8.954e-05,Binance
2023-06-19 16:00:00.000,SOLUSDT,3.308e-05,Bybit
2023-06-19 16:00:00.000,SOLUSDT,-4.972e-05,Binance
2023-06-20 00:00:00.000,SOLUSDT,-7.443e-05,Bybit
2023-06-20 00:00:00.001,SOLUSDT,-0.0001454,Binance
2023-06-20 08:00:00.000,SOLUSDT,-3.565e-05,Bybit
2023-06-20 08:00:00.000,SOLUSDT,-8.12e-06,Binance
2023-06-20 16:00:00.000,SOLUSDT,1.7e-06,Binance
2023-06-20 16:00:00.000,SOLUSDT,5.81e-05,Bybit
2023-06-21 00:00:00.000,SOLUSDT,-2.4e-06,Bybit
2023-06-21 00:00:00.000,SOLUSDT,5.55e-06,Binance
2023-06-21 08:00:00.000,SOLUSDT,7.67e-05,Binance
2023-06-21 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-21 16:00:00.000,SOLUSDT,1.523e-05,Binance
2023-06-21 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-22 00:00:00.000,SOLUSDT,5.684e-05,Binance
2023-06-22 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-22 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-22 08:00:00.001,SOLUSDT,1.267e-05,Binance
2023-06-22 16:00:00.000,SOLUSDT,-9.97e-06,Binance
2023-06-22 16:00:00.000,SOLUSDT,7.545e-05,Bybit
2023-06-23 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-23 00:00:00.000,SOLUSDT,8.86e-05,Binance
2023-06-23 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-23 08:00:00.000,SOLUSDT,0.0001,Binance
2023-06-23 16:00:00.000,SOLUSDT,8.513e-05,Bybit
2023-06-23 16:00:00.000,SOLUSDT,-3.27e-06,Binance
2023-06-24 00:00:00.000,SOLUSDT,5.03e-06,Bybit
2023-06-24 00:00:00.000,SOLUSDT,-5.354e-05,Binance
2023-06-24 08:00:00.000,SOLUSDT,8.164e-05,Binance
2023-06-24 08:00:00.000,SOLUSDT,3.49e-05,Bybit
2023-06-24 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-24 16:00:00.000,SOLUSDT,1.615e-05,Binance
2023-06-25 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-25 00:00:00.000,SOLUSDT,-9.403e-05,Binance
2023-06-25 08:00:00.000,SOLUSDT,4.045e-05,Binance
2023-06-25 08:00:00.000,SOLUSDT,9.277e-05,Bybit
2023-06-25 16:00:00.000,SOLUSDT,6.937e-05,Bybit
2023-06-25 16:00:00.000,SOLUSDT,2.049e-05,Binance
2023-06-26 00:00:00.000,SOLUSDT,2.481e-05,Binance
2023-06-26 00:00:00.000,SOLUSDT,6.183e-05,Bybit
2023-06-26 08:00:00.000,SOLUSDT,-6.749e-05,Binance
2023-06-26 08:00:00.000,SOLUSDT,-6.73e-06,Bybit
2023-06-26 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-26 16:00:00.000,SOLUSDT,5.956e-05,Binance
2023-06-27 00:00:00.000,SOLUSDT,-2.886e-05,Binance
2023-06-27 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-27 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-27 08:00:00.000,SOLUSDT,0.0001,Binance
2023-06-27 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-27 16:00:00.000,SOLUSDT,0.0001,Binance
2023-06-28 00:00:00.000,SOLUSDT,0.0001,Binance
2023-06-28 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-28 08:00:00.000,SOLUSDT,-1.801e-05,Binance
2023-06-28 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-28 16:00:00.000,SOLUSDT,5.458e-05,Binance
2023-06-28 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-29 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-29 00:00:00.000,SOLUSDT,1.7e-05,Binance
2023-06-29 08:00:00.000,SOLUSDT,0.0001,Binance
2023-06-29 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-29 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-29 16:00:00.000,SOLUSDT,0.0001,Binance
2023-06-30 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-30 00:00:00.000,SOLUSDT,4.827e-05,Binance
2023-06-30 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-30 08:00:00.000,SOLUSDT,0.0001,Binance
2023-06-30 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-06-30 16:00:00.001,SOLUSDT,0.0001,Binance
2023-07-01 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-01 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-01 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-01 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-01 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-01 16:00:00.000,SOLUSDT,2.201e-05,Binance
2023-07-02 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-02 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-02 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-02 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-02 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-02 16:00:00.001,SOLUSDT,0.0001,Binance
2023-07-03 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-03 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-03 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-03 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-03 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-03 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-04 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-04 00:00:00.001,SOLUSDT,6.327e-05,Binance
2023-07-04 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-04 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-04 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-04 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-05 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-05 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-05 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-05 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-05 16:00:00.000,SOLUSDT,4.304e-05,Binance
2023-07-05 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-06 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-06 00:00:00.000,SOLUSDT,-5.29e-06,Binance
2023-07-06 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-06 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-06 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-06 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-07 00:00:00.000,SOLUSDT,6.084e-05,Bybit
2023-07-07 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-07 08:00:00.000,SOLUSDT,8.838e-05,Binance
2023-07-07 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-07 16:00:00.000,SOLUSDT,-0.00022841,Binance
2023-07-07 16:00:00.000,SOLUSDT,-0.00037417,Bybit
2023-07-08 00:00:00.000,SOLUSDT,-5.703e-05,Binance
2023-07-08 00:00:00.000,SOLUSDT,-0.00024966,Bybit
2023-07-08 08:00:00.000,SOLUSDT,-0.00017684,Bybit
2023-07-08 08:00:00.000,SOLUSDT,1.315e-05,Binance
2023-07-08 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-08 16:00:00.000,SOLUSDT,-3.869e-05,Bybit
2023-07-09 00:00:00.000,SOLUSDT,-0.00011345,Binance
2023-07-09 00:00:00.000,SOLUSDT,-0.00013389,Bybit
2023-07-09 08:00:00.000,SOLUSDT,1.049e-05,Binance
2023-07-09 08:00:00.000,SOLUSDT,-5.34e-05,Bybit
2023-07-09 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-09 16:00:00.000,SOLUSDT,2.619e-05,Bybit
2023-07-10 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-10 00:00:00.000,SOLUSDT,5.671e-05,Bybit
2023-07-10 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-10 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-10 16:00:00.000,SOLUSDT,7.647e-05,Bybit
2023-07-10 16:00:00.000,SOLUSDT,-5.346e-05,Binance
2023-07-11 00:00:00.000,SOLUSDT,-0.00014216,Bybit
2023-07-11 00:00:00.000,SOLUSDT,-0.00013561,Binance
2023-07-11 08:00:00.000,SOLUSDT,-2.651e-05,Binance
2023-07-11 08:00:00.000,SOLUSDT,-3.413e-05,Bybit
2023-07-11 16:00:00.000,SOLUSDT,2.775e-05,Binance
2023-07-11 16:00:00.000,SOLUSDT,7.52e-05,Bybit
2023-07-12 00:00:00.000,SOLUSDT,1.497e-05,Binance
2023-07-12 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-12 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-12 08:00:00.000,SOLUSDT,-2.714e-05,Binance
2023-07-12 16:00:00.000,SOLUSDT,4.12e-05,Binance
2023-07-12 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-13 00:00:00.000,SOLUSDT,9.789e-05,Binance
2023-07-13 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-13 08:00:00.000,SOLUSDT,9.049e-05,Bybit
2023-07-13 08:00:00.000,SOLUSDT,-6.37e-06,Binance
2023-07-13 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-13 16:00:00.000,SOLUSDT,-0.00021919,Binance
2023-07-14 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-14 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-14 08:00:00.000,SOLUSDT,0.00030623,Bybit
2023-07-14 08:00:00.000,SOLUSDT,0.00029523,Binance
2023-07-14 16:00:00.000,SOLUSDT,0.0004351,Bybit
2023-07-14 16:00:00.000,SOLUSDT,0.00017912,Binance
2023-07-15 00:00:00.000,SOLUSDT,0.00015538,Bybit
2023-07-15 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-15 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-15 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-15 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-15 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-16 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-16 00:00:00.001,SOLUSDT,0.0001,Binance
2023-07-16 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-16 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-16 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-16 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-17 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-17 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-17 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-17 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-17 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-17 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-18 00:00:00.000,SOLUSDT,9.171e-05,Binance
2023-07-18 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-18 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-18 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-18 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-18 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-19 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-19 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-19 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-19 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-19 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-19 16:00:00.001,SOLUSDT,0.0001,Binance
2023-07-20 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-20 00:00:00.000,SOLUSDT,7.165e-05,Binance
2023-07-20 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-20 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-20 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-20 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-21 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-21 00:00:00.001,SOLUSDT,1.25e-05,Binance
2023-07-21 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-21 08:00:00.000,SOLUSDT,-1.51e-06,Binance
2023-07-21 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-21 16:00:00.000,SOLUSDT,7.977e-05,Binance
2023-07-22 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-22 00:00:00.000,SOLUSDT,2.099e-05,Binance
2023-07-22 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-22 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-22 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-22 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-23 00:00:00.000,SOLUSDT,8.045e-05,Binance
2023-07-23 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-23 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-23 08:00:00.000,SOLUSDT,6.786e-05,Binance
2023-07-23 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-23 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-24 00:00:00.000,SOLUSDT,5.539e-05,Binance
2023-07-24 00:00:00.000,SOLUSDT,5.782e-05,Bybit
2023-07-24 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-24 08:00:00.000,SOLUSDT,8.79e-05,Binance
2023-07-24 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-24 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-25 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-25 00:00:00.000,SOLUSDT,2.921e-05,Binance
2023-07-25 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-25 08:00:00.000,SOLUSDT,4.666e-05,Binance
2023-07-25 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-25 16:00:00.000,SOLUSDT,-2.252e-05,Binance
2023-07-26 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-26 00:00:00.000,SOLUSDT,9.281e-05,Binance
2023-07-26 08:00:00.000,SOLUSDT,1.018e-05,Bybit
2023-07-26 08:00:00.001,SOLUSDT,-1.83e-06,Binance
2023-07-26 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-26 16:00:00.000,SOLUSDT,4.654e-05,Binance
2023-07-27 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-27 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-27 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-27 08:00:00.000,SOLUSDT,2.473e-05,Binance
2023-07-27 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-27 16:00:00.001,SOLUSDT,1.048e-05,Binance
2023-07-28 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-28 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-28 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-28 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-28 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-28 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-29 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-29 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-29 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-29 08:00:00.000,SOLUSDT,0.0001,Binance
2023-07-29 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-29 16:00:00.001,SOLUSDT,8.555e-05,Binance
2023-07-30 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-30 00:00:00.000,SOLUSDT,0.0001,Binance
2023-07-30 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-30 08:00:00.000,SOLUSDT,9.213e-05,Binance
2023-07-30 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-30 16:00:00.000,SOLUSDT,0.0001,Binance
2023-07-31 00:00:00.000,SOLUSDT,9.232e-05,Binance
2023-07-31 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-31 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-31 08:00:00.000,SOLUSDT,-2.568e-05,Binance
2023-07-31 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-07-31 16:00:00.001,SOLUSDT,4.713e-05,Binance
2023-08-01 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-01 00:00:00.000,SOLUSDT,0.0001,Binance
2023-08-01 08:00:00.000,SOLUSDT,7.943e-05,Binance
2023-08-01 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-01 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-01 16:00:00.000,SOLUSDT,6.97e-05,Binance
2023-08-02 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-02 00:00:00.000,SOLUSDT,1.932e-05,Binance
2023-08-02 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-02 08:00:00.000,SOLUSDT,1.057e-05,Binance
2023-08-02 16:00:00.000,SOLUSDT,3.245e-05,Binance
2023-08-02 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-03 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-03 00:00:00.000,SOLUSDT,-2.37e-05,Binance
2023-08-03 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-03 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-03 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-03 16:00:00.001,SOLUSDT,-3.185e-05,Binance
2023-08-04 00:00:00.000,SOLUSDT,1.777e-05,Binance
2023-08-04 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-04 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-04 08:00:00.000,SOLUSDT,9.93e-06,Binance
2023-08-04 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-04 16:00:00.000,SOLUSDT,5.856e-05,Binance
2023-08-05 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-05 00:00:00.000,SOLUSDT,0.0001,Binance
2023-08-05 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-05 08:00:00.000,SOLUSDT,2.082e-05,Binance
2023-08-05 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-05 16:00:00.001,SOLUSDT,4.43e-05,Binance
2023-08-06 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-06 00:00:00.000,SOLUSDT,-3.498e-05,Binance
2023-08-06 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-06 08:00:00.001,SOLUSDT,0.0001,Binance
2023-08-06 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-06 16:00:00.005,SOLUSDT,0.0001,Binance
2023-08-07 00:00:00.000,SOLUSDT,0.0001,Binance
2023-08-07 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-07 08:00:00.000,SOLUSDT,7.203e-05,Binance
2023-08-07 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-07 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-07 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-08 00:00:00.000,SOLUSDT,7.405e-05,Binance
2023-08-08 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-08 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-08 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-08 16:00:00.000,SOLUSDT,9.805e-05,Binance
2023-08-08 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-09 00:00:00.000,SOLUSDT,9.326e-05,Binance
2023-08-09 00:00:00.000,SOLUSDT,9.999e-05,Bybit
2023-08-09 08:00:00.000,SOLUSDT,7.15e-06,Binance
2023-08-09 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-09 16:00:00.000,SOLUSDT,6.361e-05,Binance
2023-08-09 16:00:00.000,SOLUSDT,7.95e-05,Bybit
2023-08-10 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-10 00:00:00.001,SOLUSDT,0.0001,Binance
2023-08-10 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-10 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-10 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-10 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-11 00:00:00.000,SOLUSDT,5.018e-05,Binance
2023-08-11 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-11 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-11 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-11 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-11 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-12 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-12 00:00:00.000,SOLUSDT,0.0001,Binance
2023-08-12 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-12 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-12 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-12 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-13 00:00:00.000,SOLUSDT,7.464e-05,Binance
2023-08-13 00:00:00.000,SOLUSDT,3.262e-05,Bybit
2023-08-13 08:00:00.000,SOLUSDT,4.078e-05,Bybit
2023-08-13 08:00:00.000,SOLUSDT,5.155e-05,Binance
2023-08-13 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-13 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-14 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-14 00:00:00.001,SOLUSDT,0.0001,Binance
2023-08-14 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-14 08:00:00.000,SOLUSDT,7.157e-05,Binance
2023-08-14 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-14 16:00:00.000,SOLUSDT,3.069e-05,Binance
2023-08-15 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-15 00:00:00.001,SOLUSDT,7.225e-05,Binance
2023-08-15 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-15 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-15 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-15 16:00:00.000,SOLUSDT,0.0001,Binance
2023-08-16 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-16 00:00:00.000,SOLUSDT,0.0001,Binance
2023-08-16 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-16 08:00:00.001,SOLUSDT,0.0001,Binance
2023-08-16 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-16 16:00:00.000,SOLUSDT,5.907e-05,Binance
2023-08-17 00:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-17 00:00:00.000,SOLUSDT,6.9e-07,Binance
2023-08-17 08:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-17 08:00:00.000,SOLUSDT,0.0001,Binance
2023-08-17 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-17 16:00:00.000,SOLUSDT,3.019e-05,Binance
2023-08-18 00:00:00.000,SOLUSDT,-0.00029147,Binance
2023-08-18 00:00:00.000,SOLUSDT,-6.35e-06,Bybit
2023-08-18 08:00:00.000,SOLUSDT,4.586e-05,Bybit
2023-08-18 08:00:00.000,SOLUSDT,-2.584e-05,Binance
2023-08-18 16:00:00.000,SOLUSDT,8.169e-05,Binance
2023-08-18 16:00:00.000,SOLUSDT,7.004e-05,Bybit
2023-08-19 00:00:00.000,SOLUSDT,-7.003e-05,Binance
2023-08-19 00:00:00.000,SOLUSDT,1.883e-05,Bybit
2023-08-19 08:00:00.000,SOLUSDT,-2.096e-05,Bybit
2023-08-19 08:00:00.000,SOLUSDT,-5.498e-05,Binance
2023-08-19 16:00:00.000,SOLUSDT,-4.653e-05,Bybit
2023-08-19 16:00:00.000,SOLUSDT,-6.27e-05,Binance
2023-08-20 00:00:00.000,SOLUSDT,-6.623e-05,Binance
2023-08-20 00:00:00.000,SOLUSDT,-6.926e-05,Bybit
2023-08-20 08:00:00.000,SOLUSDT,-7.076e-05,Binance
2023-08-20 08:00:00.000,SOLUSDT,4.938e-05,Bybit
2023-08-20 16:00:00.000,SOLUSDT,3.724e-05,Bybit
2023-08-20 16:00:00.000,SOLUSDT,-3.023e-05,Binance
2023-08-21 00:00:00.000,SOLUSDT,-3.625e-05,Binance
2023-08-21 00:00:00.000,SOLUSDT,2.562e-05,Bybit
2023-08-21 08:00:00.000,SOLUSDT,-7.183e-05,Binance
2023-08-21 08:00:00.000,SOLUSDT,-4.231e-05,Bybit
2023-08-21 16:00:00.000,SOLUSDT,0.0001,Bybit
2023-08-21 16:00:00.000,SOLUSDT,-7.18e-06,Binance
