fundingTime,fundingRate,symbol
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-14 16:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 00:00:00.001,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 08:00:00.000,0.0001,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-15 16:00:00.003,0.00024228,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 00:00:00.000,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
2020-11-16 08:00:00.010,0.0001,SOLUSDT
